0.9199495724726562	0.9999935752274244	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.4557180511360065	0.6756152742808521	1.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.4253963257895118	0.4804885758773606	0.5329787384826636	0.7791797786114456	1.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.40284420395733	0.4512276981093766	0.4949152096928906	0.5392351625627396	0.7110181634075227	1.	1.	1.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.3844247112645204	0.4284465402562643	0.46739713849373865	0.5054328500410605	0.5445509031380054	0.6704239220997075	0.8129016934247634	0.9999979355835868	1.	1.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.3686923050047647	0.4094999761632673	0.44524381391926116	0.47954641944880294	0.5138468531861562	0.5492458762872308	0.6431762062337957	0.7715101079029142	0.9994859190514218	1.	1.	1.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.3548851919744863	0.3931492032975694	0.4264580721224941	0.4581495099775259	0.48938002407641623	0.5209206538945084	0.5534669170725244	0.6228379609333043	0.7415419494142121	0.8378410239592242	0.9999977275204766	1.	1.	1.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.3425362302592255	0.37871376436297777	0.41008001441084496	0.4397519999395165	0.4687536124791114	0.4976966956020349	0.5270402358932423	0.5572966451092027	0.6065952600610248	0.7184192948185851	0.8062076527333529	0.9990786932374689	1.	1.	1.	1.	1.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.3313729800668296	0.36575709239238086	0.3955003076236291	0.42352900945745064	0.4507887920319481	0.4777919716082222	0.5049008562228638	0.5324572540054489	0.5608283376221517	0.5963778179312955	0.7000848454698642	0.7827578786361739	0.8577415479255138	0.9999988176494489	1.	1.	1.	1.	1.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.32115966355172965	0.3539962836578361	0.3823609944702676	0.40898939363746223	0.43481296575832884	0.4602740573647951	0.48569249512867707	0.5112910080009703	0.537331560816957	0.5641077493601766	0.5920151230137622	0.6852378821568417	0.763622996747475	0.8298635617349345	0.9992758566323054	0.9999999611231084	1.	1.	1.	1.	1.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.3117591518781653	0.34322419154746475	0.3703704985424442	0.39581810583919086	0.42041620490526255	0.44460765894237564	0.4686247714321813	0.49270791584471374	0.5170212719011195	0.5417691677273393	0.5671675525776683	0.5935332625316747	0.6730550662572117	0.7475772246402621	0.8104251318580058	0.87627766563056	0.9999992849231704	1.	1.	1.	1.	1.	1.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.303027320859665	0.3332949130851668	0.35935268996813097	0.3837551381704347	0.407300514504108	0.43038331821277687	0.4532578646985981	0.47608357740643614	0.4990423332052205	0.5222408156358194	0.545845046198389	0.5700476339804114	0.5950647080200995	0.6628935148140104	0.7338935211787565	0.7941546920383971	0.8480019519912716	0.9975241301893407	1.	1.	1.	1.	1.	1.	1.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.2948953361651253	0.3240640489290132	0.34916686910289896	0.3726492070161568	0.39525216637803173	0.41737397789264064	0.43926520958919624	0.4610246928206261	0.482839810433764	0.5047977075999293	0.5270176565110418	0.5496118765913809	0.5727368342521211	0.5965864775385425	0.6543806243034213	0.7221404759457529	0.7801063981953648	0.8311218117921793	0.8952245258731617	1.	1.	1.	1.	1.	1.	1.	1.	1.	1	1	1	1	1	1	1	1	1	1	1	1	1
0.2872895544758628	0.31546542359331886	0.33968973786231216	0.3623223203342677	0.3840960566059335	0.4053927386591383	0.4263710622586451	0.4472479780702293	0.46808726660023536	0.48899219029415575	0.5100845735077679	0.5314222952283849	0.5531070969720815	0.5752686938769862	0.5980972052575872	0.6470720440114511	0.7119108473538717	0.7678206335880697	0.8169238252486918	0.862883451454723	0.9968346206881826	1.	1.	1.	1.	1.	1.	1.	1.	1.	1	1	1	1	1	1	1	1	1	1	1
0.2801457183040045	0.30739310336266457	0.3308532324207165	0.3527049367110169	0.3737423476331564	0.3942502430556044	0.41448073383467887	0.4345249065599175	0.454527637224561	0.47455104520668634	0.4946748933095645	0.5149678898029735	0.5355009108275266	0.5563711373606607	0.5776876450538027	0.5995719592695468	0.640644823834659	0.702984369887917	0.7569562856759188	0.8044808109319275	0.8476577870893306	0.9141304551354306	0.9999997415796	1.	1.	1.	1.	1.	1.	1.	1.	1.	1	1	1	1	1	1	1	1	1
0.27341040988733867	0.2998284405728733	0.3225553299975247	0.3437114938825885	0.3640520936939532	0.38387678709706474	0.40340284874437504	0.42273491745717917	0.44198058946195873	0.4612176103331883	0.4805198255458465	0.49992068138899204	0.519505548846753	0.5393239593685101	0.5594541534659576	0.5799812950342756	0.6010269904017722	0.6352543917359208	0.695125203670477	0.7472861528602772	0.7934071528092294	0.8349511119480318	0.875607053429964	0.9968271443455171	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1	1	1	1	1	1	1
0.2670576774763149	0.29269056709321994	0.3147274508402792	0.33524978009817896	0.3549644871042916	0.37415856630530664	0.3930500407963303	0.4117222655916587	0.43030424649714816	0.4488404768847688	0.46741619129605116	0.48605082220325524	0.5048038399630765	0.5237301411228736	0.5428949909800057	0.5623347882547822	0.5821461101181588	0.6024234717469061	0.6305764490898631	0.6881437322658148	0.7386319489400207	0.7834539266140922	0.8237421615018972	0.8614368540900912	0.9316326374037067	0.9999999182276096	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1	1	1	1
0.26102824733935315	0.28595438945609264	0.3073407365242312	0.3272815971884879	0.34640915215067636	0.36502543407730237	0.3833228098397967	0.4014276831138104	0.41938228151101853	0.4372973444528674	0.45521694176345207	0.47316427537141503	0.4912035636955283	0.5093621618359541	0.5276947851527021	0.5462596581253101	0.5650696131894271	0.5842174727956763	0.6038004942641293	0.6265013644241509	0.6819470505522627	0.7308361850686185	0.7744495330692773	0.8136733816360431	0.8498137736593128	0.8868199958009919	0.997338933078845	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1	1
0.25530589069125775	0.2795603512825997	0.30036469552374956	0.31975081742377365	0.3383311551154099	0.3564265402730987	0.374186930515197	0.3917235165081926	0.4091458554049223	0.426484634468667	0.44380675601902053	0.46114642826478436	0.47853478820765116	0.49603145081984934	0.5136480980726886	0.531423701179478	0.549415890286447	0.5676577988615281	0.5862172872532024	0.6051418438011007	0.624545818361689	0.6763853734047329	0.7237863550295375	0.7662598706278871	0.8045245171659535	0.8395742776425681	0.8732631326992122	0.9467524054092412	0.999999917572945	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.
